authormeta_avatar,authormeta_name,text,diggcount,sharecount,playcount,commentcount,videometa_duration,musicmeta_musicname,musicmeta_musicauthor,musicmeta_musicoriginal,createtimeiso,webvideourl
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f163fa10fb56cf65943485fd52a63a6a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=20828be0&x-expires=1761944400&x-signature=zn3h6llovNMwZde3j7lUSwSDknw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,itzyofficial,"❥･•𝑩𝒂𝒃𝒚, 𝒘𝒐𝒖𝒍𝒅 𝒚𝒐𝒖 𝒍𝒊𝒌𝒆 𝒕𝒉𝒂𝒕? 

#ITZY #MIDZY
#CHAERYEONG #채령",2400000,35300,16200000,16500,12,LIKE THAT,BABYMONSTER,False,2024-05-23 07:30:13+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5d77b647b304589262a5f67887df746d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=24b48bf7&x-expires=1761944400&x-signature=kCXzLKkpzTcqQwJMIbHxplRMcQw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,devin_allen,It took me like 10 mins to get her out without messing up my curls 😭,2200000,32100,14700000,22000,15,original sound,Devin,True,2021-05-04 15:09:16+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d3d219cd4713ecbffc0e201caec22400~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b70c81e0&x-expires=1761944400&x-signature=xkY1iw%2BawSJfqW6NWu1ybe2T5CY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,cooldealcrazy,Travis likes birds,2800000,706400,24200000,50500,12,original sound,Travis,True,2025-01-08 19:44:44+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d1ce29a8bd65d70c68f48d8cd939905~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0c55fdad&x-expires=1761944400&x-signature=0PV5JOo9WZSZOuen9vAQK4LNsWQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tikiotter,"I do if you like hunter x hunter

#furryfyp #fursuiter #fursuitmaker #furry #fursuit #furryfandom #furrytiktok #fursuitdance",108700,3778,714400,2870,7,use this sound to have unlimited rizz,michaela,True,2024-09-06 15:28:57+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/013193618a0f7d7898c7d1596d7bfa96~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=de879d9c&x-expires=1761944400&x-signature=MYIYsjZKFV4UZou5XrTwE3HefHg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,kbsviews,,13500000,185800,81500000,38600,9,الصوت الأصلي,انمار جاكسون,True,2023-12-24 14:03:39+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/90a84016a9d7a7c75577a1aa395c1541~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=59183c22&x-expires=1761944400&x-signature=YCb6OnrKRsVOL6w7gtSCWqCREcU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,naturebeautyscenery,#beach #sunset #nicescenery #naturebeauty #naturescenery #naturelover #niceview #stunning #amazingview #livewallpaper #videobackground #longervideos #viral #trending #foryoupage #foryou,28300,38800,2900000,364,97,original sound - naturebeautyscenery,naturebeautyscenery,True,2024-04-22 19:55:52+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/be523469d5a863db8a34d2650ec813fa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=99b55d47&x-expires=1761944400&x-signature=PXjIk3VSq460ZrewX6%2FNtT4pVEA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sohailbasharti,یہ بات مجھے سمجھ نھی آرہی 🤔#foryou #sohailbasharti #foryoupage,70,1,384,12,14,original sound,🔥Sohail Basharti🔥,True,2025-10-25 04:33:59+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d9a99be191acf58e0d9337179d815562~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=858115a3&x-expires=1761944400&x-signature=92WrpPHMCPNiC5XDzLwj%2FniLBQI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,pmviews,,1600000,125300,9000000,1524,9,sonido original,synt,True,2025-04-02 02:03:15+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/013193618a0f7d7898c7d1596d7bfa96~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=de879d9c&x-expires=1761944400&x-signature=MYIYsjZKFV4UZou5XrTwE3HefHg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,kbsviews,,1300000,45700,7200000,2763,11,resonance very slowed,rvlzy,True,2024-03-12 11:41:21+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/842333e9fd89d84d0408df4021eebee1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=40dcdb63&x-expires=1761944400&x-signature=jC%2FA5Qpx0%2BN1zphMBTHqxFh%2FwtI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,joychi191,View once #viewonce #trand,44500,459,2800000,900,151,original sound,🪽🪙🪽 🔆𝕁𝕆𝕐ℂℍ𝕀19🔆,True,2025-10-07 21:02:08+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/68830221f0b19d93ffe9f47ccf6b8cff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e5ba9163&x-expires=1761944400&x-signature=YaWvVBhDqsBaenELKX8G8j1DRZI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,eloisesayre_08,sick of ts💔 #religion #comment #tiktok #jesus #fyp #viral #gifttok,24500,749,111700,1728,51,Nocturne (Chopin) calm piano solo,もつ,False,2025-08-06 12:58:52+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8a8ca54e55d3f50aa723aba3ae32cf8e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d7b9d70f&x-expires=1761944400&x-signature=o4fi32AzyJN6bLbLL1IhCdIgYpk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,goofyinkffno,they be blind,17,0,10100,10,7,original sound,south park funny clips,True,2025-09-17 00:50:26+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2c462b885b83093a1be78cdfb0ec6045~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d4afd590&x-expires=1761944400&x-signature=vXmlu5qL8YAUCvOe6Mxk4hZokxA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,whilderr,pls brah #fy #fyp #fypage #fypシ #foryourpage #fyppppppppppppppppppppppp #crazy #photocomment,311100,14600,5000000,10300,25,original sound,Dave Blunts,True,2025-03-23 12:51:30+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c05dc675de2ce7e0a036a2bbfb4c8ea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a6bb1209&x-expires=1761944400&x-signature=YduP3SRK3V8X%2BKkNl%2BxRgDYVR3I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,leci.bby,I need everybody to send they best or favorite one 😭#comment #relatable #trending #meme #aylecia #blowthisup,33200,474,499700,7830,61,original sound,editor,True,2025-06-11 00:58:34+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4cb162fc2671bb1841771cd455fbe6cf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b09c558f&x-expires=1761944400&x-signature=4H77xcfCVCcONCIs5trol8MmY6M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,thewatsroyale,#sussy ##photos##na##wth##viral,121,7,82300,111,10,Ryuuk,ASLAN PAHARI,True,2025-08-12 03:38:34+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/080d4d43d33f9034e5e3795d30abe94c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=851e5e4b&x-expires=1761944400&x-signature=9b%2F5V4zyULwhhzZ7Omamsyxpo60%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,user12273599562,#CapCut #USA #нефть #рек #рекомендации #прикол #мем #хочуврек,4300000,102200,37400000,22900,16,z-beta (Slowed),qaraqshy,False,2024-11-07 15:56:45+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/14bc693ac78d8781186ad5833c3d4ceb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=45978398&x-expires=1761944400&x-signature=UV7tY4Z8O5nhzMPcZKl7u%2Bvs0rc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,jkiillem,rearranging her guts but into nice shapes like hearts and flowers maybe 💐😇 #jkiillem #lesbiansoftiktok #wlw #trending #viral,142,6,1661,5,23,original sound,cam cam,True,2025-10-29 19:35:09+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3d959340bb93d4f2af9b2f8336db903b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=38cae438&x-expires=1761944400&x-signature=mqcN6CDK8Qf%2F4tsWgPwy2UnaYys%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,haidenhenderson,if u look like u bite … call me,1237,9,5554,44,21,lovesucker by haiden henderson,Haiden Henderson,True,2025-10-29 19:30:52+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ceb1c837be503dfb4dd92ff9d4d803b0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3729b8ec&x-expires=1761944400&x-signature=b%2F%2FOPyOCEBT8Ya5uM3MRGVgVhPE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,enhypen,"Like I do🧡🧡🧡 
#JUNGWON #NI_KI #JAY #ENHYPEN",6700000,107800,46300000,99800,14,original sound - Rizelle Anne Dionela Disono,Rizelle Disono,True,2024-01-15 11:03:33+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/770bdfef2b8b4717c59cd58ae1f35e22~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7f1960f4&x-expires=1761944400&x-signature=irKxRF2vQd7h2%2BxLMrT%2F%2FK%2FaNaQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sevilikes,I always feel like I’m interrupting something… #nastysmith #narasmith,2400000,131600,22700000,6216,37,original sound,Sevi,True,2024-09-19 02:11:52+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d0827cd03a65f5d5daa5616cdef98138~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7d6c4c29&x-expires=1761944400&x-signature=g2N%2FN4eThvtslBkFFonX%2BOX8FQM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nneefy,like crazy #daredevil #bullseye #bullseyeedit #aestheticedits #ae #mcu #fyp scp: @411editing I FAKE EVERYTHING I,78,10,557,8,22,original sound,𝐧𝐧𝐞𝐞𝐟𝐲,True,2025-10-29 19:28:38+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a3d1bd91f8573c53c5b681e7f34324da~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b59d5522&x-expires=1761944400&x-signature=Puvy9Xy0rdBt2SrpN9geg8ZaqKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,author_nikkimartin,No more instant rage whenever I accidentally hit the home button. #tiktokupdate #watchhistory #tiktokhacks,497,52,128100,244,14,original sound,Nikki Martin | Romance Author,True,2025-05-15 01:37:48+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3f4668dc979a4712c4f6853e818dcf0b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7f5bcefc&x-expires=1761944400&x-signature=nc%2BzVgWtHYBIygm9p20CkVmrya0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,trapwitch,We’re watching ziel get deplatformed in real time #zielzebub,89300,1443,775400,2044,67,original sound,TrapWitch🪴,True,2024-06-27 19:31:44+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a792887cf6364a933ae016b6d71c4e20~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=be23419d&x-expires=1761944400&x-signature=Uuw%2BihrdBgw2nN18xkd59Dsr%2BvU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lily.xrf1,#tiktok #viral #fy,23,4,1073,1,5,Jet2 Advert,✈️A7-BBH | MAN 🇬🇧,True,2025-10-26 22:13:55+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ab7ec817f167b7cbbff472eaed9989fc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3e4fee2d&x-expires=1761944400&x-signature=6GM7RX58A5jtN2z%2BLmHKREJksZ4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,rewatchliveapp,"Over 600,000 LIVEs saved on the app",1246,35,375500,208,6,original sound,En cuden jurij,True,2024-06-15 21:04:39+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ec927ade7ce454a7b4696464f4093cef~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0b5e1db4&x-expires=1761944400&x-signature=DZY6zaaOUesDZegYqdJrVlpzJcc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,rishrd_hamwnd,Time is ticking #timeisticking #timeisticking #timeisticking,511,631,101300,45,59,Clock Ticking Sound,Jared RLX,False,2021-04-11 23:54:05+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a33b222d4d57777b4cf99743aabc97e1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7baa511b&x-expires=1761944400&x-signature=U6Tbbcgl0XpjmqpjZurXXz7r2PI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,technical_tips,Watch History feature change vayeko xa #tiktok #technical_tips #trending #fyp #viral,5677,197,709000,339,18,Nepali Pan 3.0,Anxmus Music & Viss Ningthouja,False,2023-09-03 01:51:44+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46d868acbd35fe75d3c3499c117fac86~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2037f726&x-expires=1761944400&x-signature=pa3T5qFHU8%2F8iaQgEHGn6Z7Kvhg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,badrusalam168,Look at what it is 😂#relaxing #tiktokcreator #foryoupage #views #trapfish,1544,15,88000,14,62,Aves Cantando Parte 6,Sonidos de Pajaros,False,2025-10-29 10:10:06+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e464aa439e5dfba983266c73da19d0aa~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=25e54ca8&x-expires=1761944400&x-signature=OgbSVjkJmnV15a6EjNSxtxK6Ko0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,gawievdmerwe,#greatsong #view #rustic #fyp #viral,6629,2079,126400,357,83,original sound,Spirit Sound,True,2025-10-16 22:32:40+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2f4248268be77baf20492c557cd5cec6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e568bb78&x-expires=1761944400&x-signature=SUsBLEb8H0%2BBc%2BENYqbIBca58bY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,ortv7monde,"Best Nurse of the World 
#fanpage #for #foryoupage #foryoupage❤️❤️ #fyp #fypシ゚ #fypp #reels #video #videoviral  #viralvideos #viralditiktok #view #views #tiktokviral #boy #girls  #tiktokviralvideo  #challenge #tik_tok #tiktoker #tiktokers #tiktokeur  #orstudios7  #pourtoi #pourtoii #f #followers➕ #1m #1millionaudition #1million #1millionviews #comment #partage",94800,3835,7800000,1989,30,son original,OR TV7 Monde 🌍,True,2025-04-06 07:54:15+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/706d627539e51b8ded8da32add79b7a4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b230c707&x-expires=1761944400&x-signature=mDWD57dkNwtKB9Qb7P5rOUgCOaM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,couple4infiny,Relatable😂 #relatable #couples #couplegoals #relationships #relationshipgoals #fyp #4infiny #bf #gf #him #her #couplememes,3539,851,310900,111,6,son original,couple4infiny,True,2025-04-30 01:48:55+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9c04b8c3cac88a507be0964be9436ad1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=44d3db3b&x-expires=1761944400&x-signature=auJG1nVNyB26ESP%2FGt1ic7pGHgs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sofia.ostro,"It’s okey ? 😅

#ViralVideo #TrendingNow #MillionViews #foryoupage",1075,25,97700,37,9,original sound,DJ RU,True,2025-10-05 00:00:33+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f3a82eab33a6f2eaf095449797d2d612~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=8f77b5f9&x-expires=1761944400&x-signature=ui%2Frdh4g%2BQLTZes9xbXW9scWYvo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,elysianescape,"The Stars ✨ #nightsky #star #aesthetic #scenery #relax #peace  #nightview🌌 
@eliseos",2500000,170800,18900000,11000,21,suara asli - kosong,kosong,True,2024-03-15 06:13:14+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/063f16955094e9d3b04884bdb199ce9f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d5adb053&x-expires=1761944400&x-signature=0C7vn9HTrRaWKnmAyT03o3jRFZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,mr.like.com,,343200,4578,7000000,2040,6,original sound,MR. Like™,True,2023-06-04 05:33:36+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4cce1af06dffa81003310c23b9ccbd59~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a8761fbb&x-expires=1761944400&x-signature=PumW%2FD57L01F7%2FW%2FxSYVMfp%2Brvo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,cemvisions,#dubai🇦🇪 #burjkhalifa #fyp #uae #gold #dxb #luxury #aestethic #view #night #lifestyle #rich #clean #4upage,617900,26900,4200000,1217,9,10 wifies,lyla,True,2024-10-18 05:49:07+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/60f7e89e9942a41d4471704a325d275d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b257f2ad&x-expires=1761944400&x-signature=wEIIg9IsO6ZIuFoVKX1AHTcwaUo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sunsetsun97,"✨🌃Miami Downtown captured through the Mavic 3. The building lights blending into the darkness of the sky create an absolutely fascinating atmosphere. ✨

#Travel 
#NightPhotography 
#DroneViews 
#UrbanExploration 
#Skylines 
#viral 
#miami 
#night",4979,3693,275100,63,23,son original,DylanSunset97,True,2024-04-09 17:08:27+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/79d207b1f813762f2b9b4c6db576b105~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4ec3c567&x-expires=1761944400&x-signature=1WhjyUf51dRITO8Uw4cwU3ltATs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,_carrotboy,Let’s make this entertaining #fyp #fy #foryoupage #foryou #comment #goingpro #darkhumour #humor #dark #joke,5166,29,1800000,2158,10,Toosie Slide,Drake,False,2020-04-23 19:08:46+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e9fc5e3b3ce99cbf1bcfa36419f1fb1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=30ad4dc1&x-expires=1761944400&x-signature=2Hex8hcv2AupbEnCr5wcPm0DdqI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,comment..numbers.2,quale vi piace❤,2672,98,9858,341,14,original sound,Aquaman 🔱,True,2021-04-05 19:11:32+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bdcd0b712f33b0caec186270cef6fb58~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b91fdffd&x-expires=1761944400&x-signature=gKiJPa8JU0p%2B8DDnFFycYrQwTNE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,kpopzimaginz,"dare...

#straykids #changbin #dare #skz",2543,138,460700,1301,8,original sound,K-popZimaginZ,True,2024-01-02 08:53:29+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/263d7c2aed3a647f36600e192f156d6f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=92821361&x-expires=1761944400&x-signature=k2m9HwMEpfJe8OnnrGDprHPruUY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,mixed_content19,give me some photos #memestiktok #relateable,1320,33,197300,2509,6,son original,Trendformusic🤍🇲🇺,True,2025-08-10 08:27:32+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fe3ff4aef3ea50a0b0515e919af14b20~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=645adeb9&x-expires=1761944400&x-signature=orUEyPhggsS8AlnSYDV%2F%2FD%2FiJjo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,curry_ss9,"Se ponen turbios los comentarios 🫦

#comentarios #foto #2025 #curry_9 #viral",188900,18700,3300000,4158,17,sonido original,lirycs.music13,True,2025-08-15 18:18:17+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/39a330ace7e2b828f3e8b3b2d728883a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ea294adf&x-expires=1761944400&x-signature=X%2BXQ3qntA22NzxPWnt7d9lvTXco%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,id3as.4youu,#foryoupage #fyp #commentphotos #xybca,193,9,29400,598,10,Old Roblox horror music,user60695326270,True,2025-08-12 11:52:56+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/76a92a60a8e6962a0e6ee1b00dcfa7d2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6e6e8298&x-expires=1761944400&x-signature=vB2I0j%2FTOaSO%2FJ0DLCj3ybm1Lbg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,neetarmy,приложение Countdown показывает сколько вам осталось) А вы верите в это? 🤡,28700,233,828100,2135,21,оригинальный звук,neetarmy,True,2019-12-29 18:27:09+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2801a0e061afc5b9654b0a2551ebb619~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3072fbd6&x-expires=1761944400&x-signature=3gRExc7T6HPOlv5KC8B%2BnNaJQVw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,keturahzuleger,LOVE my lockscreen 🥹🫶🏻,10900,1587,441700,52,12,original sound,playl6st,True,2024-02-24 23:29:59+00:00,
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0c5b766a8cebc89f2e8dae2c676b2a64~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da08004f&x-expires=1761944400&x-signature=H5Zed%2FAFuBKQlRM5opSr3h92a7I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nicknyitray,"Aha, I knew it! You’re watching TikTok videos on your phone!",633200,35600,4100000,13700,47,Runaway by Kanye Piano,Henry Cantu,True,2022-12-16 19:33:06+00:00,
https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/487f40df4f3cd3c6f935123f63edbac2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f089360f&x-expires=1761944400&x-signature=ejPGhwaRmtXg3SVGB7b5WqXlSek%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,xw4nderer,⚠️WATCH THIS VIDEO BEFORE 2024⚠️ #liminalspace #backrooms #dreamcore #oddcore #weirdcore,162900,2889,1300000,85900,22,original sound,Xwanderer,True,2023-04-20 19:21:26+00:00,
